exercise_ssn,submission_id
00001-20679,151808857
00001-20679,151808865
00001-20679,151808880
00001-20679,151821201
00001-20717,151248205
00001-20717,151248221
00001-20718,151251326
00001-20756,150632117
00001-20756,150632126
00001-20756,150632138
00001-20756,150632143
00001-20756,150632145
00001-20756,150632182
00001-20756,150632192
00001-20756,150632209
00001-20756,150632216
00001-20756,150632223
00001-20756,150632225
00001-20756,150632252
00001-20756,150632265
00001-20756,150632288
00001-20756,150632305
00001-20756,150632318
00001-20756,150632329
00001-20756,150632334
00001-20756,150632336
00001-20756,150632352
00001-20756,150632362
00001-20756,150632370
00001-20756,150632387
00001-20756,150632392
00001-20756,150632506
00001-20756,150632518
00001-20756,150632520
00001-20756,150632524
00001-20756,150632531
00001-20757,150573108
00001-20757,150573115
00001-20758,150417388
00001-20758,150417392
00001-20758,150417402
00001-20758,150417436
00001-20758,150417468
00001-20758,150417474
00001-20758,150417488
00001-20758,150417493
00001-20758,150417505
00001-20758,150417514
00001-20758,150417523
00001-20758,150417609
00001-20758,150417644
00001-20758,150417648
00001-20758,150417654
00001-20758,150417666
00001-20758,150417675
00001-20758,150417736
00001-20758,150417743
00001-20758,150417750
00001-20758,150417774
00001-20758,150417786
00001-20758,150417804
00001-20758,150417813
00001-20758,150417836
00001-20758,150418740
00001-20758,150418751
00001-20758,150418754
00001-20758,150418765
00001-20758,150418775
00001-20758,150418786
00001-20758,150418790
00001-20758,150418814
00001-20758,150418820
00001-20758,150418827
00001-20758,150418863
00001-20758,150418937
00001-20758,150418945
00001-20758,150418948
00001-20758,150418955
00001-20758,150432996
00001-20758,150433012
00001-20758,150433020
00001-20758,150433023
00001-20758,150433047
00001-20758,150433064
00001-20758,150433070
00001-20758,150433074
00001-20758,150433154
00001-20758,150433159
00001-20768,150687761
00001-20768,150687773
00001-20769,150491513
00001-20769,150491629
00001-20769,150491684
00001-20787,151316213
00001-20787,151316240
00001-20787,151316268
00001-20787,151316274
00001-20787,151316294
00001-20787,151316310
00001-20787,151316335
00001-20787,151316354
00001-20787,151316363
00001-20787,151316370
00001-20787,151316400
00001-20787,151316409
00001-20787,151316415
00001-20787,151320568
00001-20787,152205917
00001-20787,152205920
00001-20787,152205921
00001-20787,152205924
00001-20787,152205941
00001-20787,152205952
00001-20787,152205958
00001-20787,152205985
00001-20787,152205989
00001-20787,152206034
00001-20787,152206042
00001-20807,150572673
00001-20808,150572687
00001-20809,150572698
00001-20809,150572705
00001-20810,150795501
00001-20812,150572878
00001-20812,150572885
00001-20813,150572921
00001-20814,150572943
00001-20815,150573024
00001-20816,150573058
00001-20817,150573065
00001-20818,150795476
00001-20819,150795457
00001-20820,150573207
00001-20820,150573211
00001-20821,150573234
00001-20821,150573279
00001-20821,150573293
00001-20822,150795486
00001-20822,150795490
00001-20828,150795550
00001-20828,150795554
00001-20840,151251386
00001-20840,151251398
00001-20841,151251483
00001-20841,151251497
00001-20841,151251507
00001-20841,151251543
00001-20842,151251606
00001-20842,151251631
00001-20843,151251693
00001-20844,151251766
00001-20844,151251800
00001-20844,151251828
00001-20844,151251834
00001-20844,151251844
00001-20844,151251858
00001-20844,151251877
00001-20844,151251888
00001-20844,151251897
00001-20844,151251907
00001-20844,151251923
00001-20844,151251942
00001-20844,151251946
00001-20844,151252060
00001-20844,151252112
00001-20844,151252133
00001-20844,151252147
00001-20844,151255762
00001-20844,151255766
00001-20844,151255778
00001-20845,151262669
00001-20845,151262681
00001-20845,151262705
00001-20845,151262724
00001-20845,151262739
00001-20845,151262760
00001-20845,151262797
00001-20845,151262947
00001-20845,151262953
00001-20845,151263103
00001-20845,151263113
00001-20845,151263122
00001-20845,151263143
00001-20845,151263146
00001-20845,151263154
00001-20845,151263161
00001-20845,151263206
00001-20845,151263558
00001-20845,151263606
00001-20847,150573793
00001-20848,150573744
00001-20848,150573754
00001-20871,150795568
00001-20871,150795588
00001-20871,150795593
00001-20871,150795598
00001-20871,150795601
00001-20872,150795516
00001-20873,150795712
00001-20874,150808629
00001-20874,150808634
00001-20875,150807158
00001-20875,150807171
00001-20875,150807175
00001-20875,150807179
00001-20876,150807474
00001-20876,150807486
00001-20877,150807510
00001-20877,150807526
00001-20878,150807740
00001-20879,150807783
00001-20879,150807786
00001-20880,150808294
00001-20880,150808326
00001-20880,150808336
00001-20880,150808348
00001-20880,150808367
00001-20880,150808376
00001-20880,150808393
00001-20881,150808814
00001-20881,150808828
00001-20882,150884649
00001-20882,150884684
00001-20882,150884700
00001-20882,150884772
00001-20882,150884816
00001-20882,150884825
00001-20883,150885061
00001-20883,150885070
00001-20883,150885102
00001-20883,150885107
00001-20883,150885125
00001-20883,150885128
00001-20884,150882664
00001-20884,150882677
00001-20884,150882701
00001-20884,150882713
00001-20884,150882731
00001-20884,150882763
00001-20884,150882813
00001-20884,150882827
00001-20884,150883100
00001-20884,150883124
00001-20884,150883141
00001-20884,150883153
00001-20884,150883158
00001-20884,150883186
00001-20884,150883267
00001-20884,150883566
00001-20884,150883610
00001-20884,150883701
00001-20884,150883806
00001-20884,150883831
00001-20889,150626654
00001-20889,150626662
00001-20890,151290782
00001-20890,151290787
00001-20890,151290795
00001-20891,151290804
00001-20892,151290856
00001-20892,151290865
00001-20893,151290925
00001-20893,151290941
00001-20894,151290986
00001-20894,151291001
00001-20895,150662560
00001-20895,150662574
00001-20895,150662579
00001-20895,150662580
00001-20895,150662663
00001-20896,150662774
00001-20897,150662999
00001-20897,150663006
00001-20897,150663020
00001-20897,150663025
00001-20898,150663034
00001-20899,150663184
00001-20901,150663235
00001-20901,150663238
00001-20920,150663346
00001-20920,150663407
00001-20920,150663445
00001-20920,150663459
00001-20920,150663476
00001-20920,150663480
00001-20920,150663489
00001-20920,150663497
00001-20920,150663502
00001-20920,150663521
00001-20920,150663610
00001-20920,150663614
00001-20920,150663621
00001-20920,150663636
00001-20921,150629388
00001-20921,150629395
00001-20922,150629348
00001-20922,150629354
00001-20922,150629361
00001-20923,150688267
00001-20923,150688285
00001-20923,150688293
00001-20923,150688403
00001-20923,150688418
00001-20923,150688426
00001-20923,150688519
00001-20923,150688535
00001-20923,150688550
00001-20923,150688611
00001-20923,150688647
00001-20924,150688943
00001-20924,150688956
00001-20925,151364326
00001-20925,151364599
00001-20925,151364631
00001-20925,151364642
00001-20926,151363931
00001-20926,151363939
00001-20927,151290611
00001-20928,151290685
00001-20929,151348017
00001-20930,151362288
00001-20930,151362304
00001-20930,151362320
00001-20930,151362340
00001-20930,151362364
00001-20930,151362377
00001-20930,151362382
00001-20930,151362390
00001-20930,151362572
00001-20930,151362594
00001-20930,151362674
00001-20930,151362697
00001-20931,151345256
00001-20931,151346445
00001-20931,151346547
00001-20932,151289414
00001-20933,151289556
00001-20933,151289572
00001-20934,150908689
00001-20934,150908701
00001-20934,150908769
00001-20934,150909091
00001-20934,150909251
00001-20934,150909272
00001-20934,150909335
00001-20934,150909359
00001-20934,150909581
00001-20934,150909597
00001-20934,150909631
00001-20934,150909707
00001-20934,150909774
00001-20934,150909810
00001-20934,150909819
00001-20935,151289710
00001-20935,151289715
00001-20936,150910033
00001-20936,150910113
00001-20936,150910134
00001-20937,151333949
00001-20937,151334223
00001-20937,151334250
00001-20937,151334512
00001-20937,151334535
00001-20937,151344031
00001-20937,151344309
00001-20937,151344450
00001-20937,151344666
00001-20937,151344788
00001-20937,151344823
00001-20938,151315818
00001-20938,151315859
00001-20938,151315869
00001-20938,151315877
00001-20939,151315961
00001-20940,151364808
00001-20940,151364844
00001-20940,151364860
00001-20941,150662429
00001-20941,150662436
00001-20942,150662516
00001-20942,150662528
00001-20943,151289299
00001-20944,150661769
00001-20944,150661949
00001-20944,150661967
00001-20944,150661974
00001-20944,150661987
00001-20944,150662030
00001-20944,150662038
00001-20944,150662043
00001-20944,150662050
00001-20944,150662058
00001-20944,150662059
00001-20945,151289470
00001-20945,151289478
00001-20945,151289484
00001-20946,150662170
00001-20946,150662252
00001-20946,150662299
00001-20950,150572984
00001-20952,150795629
00001-20952,150795639
00001-20952,150795647
00001-20952,150795659
00001-20952,150795665
00001-20952,150795669
00001-20960,150882492
00001-20960,150882525
00001-20960,150882532
00001-20960,150882539
00001-20963,150573335
00001-20963,150573378
00001-20965,150908031
00001-20965,150908074
00001-20965,150908083
00001-20965,150908091
00001-20965,150908101
00001-20965,150908132
00001-20965,150908142
00001-20965,150908169
00001-20965,150908177
00001-20965,150908334
00001-20965,150908360
00001-20965,150908382
00001-20967,150593043
00001-20967,150593053
00001-20968,150593109
00001-20969,150592733
00001-20969,150592787
00001-20969,150592914
00001-20969,150592923
00001-20970,150593282
00001-20970,150593285
00001-20970,150593297
00001-20971,150593389
00001-20972,150593510
00001-20972,150593516
00001-20973,150169611
00001-20974,150573047
00001-20975,150572810
00001-20975,150572821
00001-20975,150572828
00001-20975,150572864
00001-20977,150591075
00001-20978,150591399
00001-20979,150591248
00001-20979,150591275
00001-20980,150591501
00001-20980,150591520
00001-20981,150416679
00001-20981,150416687
00001-20982,150353644
00001-20982,150353649
00001-20983,150416865
00001-20983,150416876
00001-20983,150416890
00001-20983,150416899
00001-20984,150418612
00001-20984,150418632
00001-20984,150418647
00001-20984,150418653
00001-20984,150418710
00001-20984,150418715
00001-20985,150432001
00001-20985,150432011
00001-20985,150432013
00001-20985,150432016
00001-20985,150432021
00001-20985,150432025
00001-20985,150432039
00001-20985,150432051
00001-20985,150432082
00001-20985,150432092
00001-20985,150432096
00001-20985,150432101
00001-20985,150432104
00001-20985,150432108
00001-20985,150432117
00001-20985,150432149
00001-20985,150432154
00001-20985,150432160
00001-20985,150432163
00001-20985,150432171
00001-20985,150432175
00001-20985,150432201
00001-20985,150432207
00001-20985,150432211
00001-20985,150432213
00001-20985,150432219
00001-20985,150432227
00001-20985,150432274
00001-20985,150432280
00001-20985,150432291
00001-20985,150432406
00001-20985,150432490
00001-20986,150432511
00001-20986,150432514
00001-20986,150432529
00001-20987,150417881
00001-20987,150417892
00001-20987,150417902
00001-20987,150418047
00001-20987,150418066
00001-20987,150418080
00001-20987,150418089
00001-20987,150418103
00001-20987,150418113
00001-20987,150418117
00001-20987,150418154
00001-20987,150418158
00001-20987,150418162
00001-20987,150418202
00001-20987,150418204
00001-20987,150418225
00001-20987,150418249
00001-20987,150418269
00001-20987,150418274
00001-20987,150418282
00001-20987,150418294
00001-20987,150418928
00001-20988,150354605
00001-20988,150354624
00001-20990,150354660
00001-20990,150354671
00001-20991,150354789
00001-20991,150354845
00001-20991,150354889
00001-20991,150354917
00001-20991,150354931
00001-20991,150354946
00001-20991,150354959
00001-20991,150354974
00001-20991,150362673
00001-20991,150362690
00001-20991,150433211
00001-20991,150433262
00001-20991,150433268
00001-20991,150433280
00001-20991,150433284
00001-20992,150354540
00001-20992,150354558
00001-21010,150594719
00001-21010,150594731
00001-21011,150594755
00001-21011,150594766
00001-21011,150594775
00001-21012,150594813
00001-21012,150594847
00001-21012,150594867
00001-21012,150594878
00001-21013,150595065
00001-21013,150595074
00001-21013,150595095
00001-21013,150595104
00001-21014,150961409
00001-21014,150961421
00001-21015,150960791
00001-21015,150960809
00001-21016,150960872
00001-21134,150951423
00001-21134,150951480
00001-21134,150951559
00001-21134,150951613
00001-21134,150951636
00001-21134,150957507
00001-21134,150957616
00001-21136,150957675
00001-21136,150957712
00001-21140,150957750
00001-21142,150957816
00001-21144,150957872
00001-21146,150957931
00001-21148,150958017
00001-21150,150958090
00001-21150,150958109
00001-21150,150958215
00001-21152,150958423
00001-21152,150958452
00001-21152,150958463
00001-21152,150958467
00001-21152,150958513
00001-21153,150961317
00001-21153,150961332
00001-21154,150961366
00001-21191,152170423
00001-21191,152170426
00001-21208,150593589
00001-21208,150593604
00001-21209,152175031
00001-21217,152191109
00001-21217,152191117
00001-21217,152191119
00001-21217,152191120
00001-21217,152191123
00001-21217,152191137
00001-21217,152191145
00001-60053,150164908
00001-60055,150165590
00001-60055,150165644
00001-60094,150489234
00001-60098,150303452
00001-60098,150303457
00001-60098,150303460
00001-60098,150303462
00001-60102,150235868
00001-60102,150235884
00001-60102,150235921
00001-60102,150235986
00001-60102,151067816
00001-60106,150302927
00001-60106,150302938
00001-60108,150302962
00001-60108,150302978
00001-60108,150302990
00001-60108,150303000
00001-60110,150303056
00001-60114,150451485
00001-60122,150303267
00001-60125,150489266
00001-60126,150489583
00001-60127,150489771
00001-60136,150163462
00001-60136,150163466
00001-60136,150163476
00001-60137,150164477
00001-60137,150164535
00001-60138,150164485
00001-60154,150451311
00001-60159,150170029
00001-60159,150170030
